Species,Region,Source,Population,Latitude,Longitude,Min.elevation,Max.elevation,Treeline,Alpine,Scarification,GA3,Stratification,Light,Alternating,Tmean,Temperature,Germinated,Germinable
Brachyscome_rigidula,Australian_Alps,Venn,Population_327,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,11.16666667,10,65,118
Brachyscome_rigidula,Australian_Alps,Venn,Population_327,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,15.83333333,15,91,120
Brachyscome_rigidula,Australian_Alps,Venn,Population_328,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,11.16666667,10,88,99
Brachyscome_rigidula,Australian_Alps,Venn,Population_328,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,15.83333333,15,76,100
Brachyscome_rigidula,Australian_Alps,Venn,Population_329,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,11.16666667,10,78,120
Brachyscome_rigidula,Australian_Alps,Venn,Population_329,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,15.83333333,15,59,100
Brachyscome_rigidula,Australian_Alps,Venn,Population_330,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,11.16666667,10,84,99
Brachyscome_rigidula,Australian_Alps,Venn,Population_330,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,15.83333333,15,78,100
Brachyscome_rigidula,Australian_Alps,Venn,Population_331,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,11.16666667,10,98,111
Brachyscome_rigidula,Australian_Alps,Venn,Population_331,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,15.83333333,15,90,95
Brachyscome_rigidula,Australian_Alps,Venn,Population_332,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,11.16666667,10,100,113
Brachyscome_rigidula,Australian_Alps,Venn,Population_332,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,15.83333333,15,61,80
Brachyscome_rigidula,Australian_Alps,Venn,Population_333,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,11.16666667,10,111,138
Brachyscome_rigidula,Australian_Alps,Venn,Population_333,-36.455887,148.263612,60,1842,1750,Generalist,N,N,N,Y,Y,15.83333333,15,64,80
Brachyscome_spathulata,Australian_Alps,Venn,Population_331,-36.455887,148.263612,20,2111,1750,Generalist,N,N,N,Y,Y,11.16666667,10,73,100
Brachyscome_spathulata,Australian_Alps,Venn,Population_331,-36.455887,148.263612,20,2111,1750,Generalist,N,N,N,Y,Y,15.83333333,15,91,102
Brachyscome_spathulata,Australian_Alps,Venn,Population_334,-36.455887,148.263612,20,2111,1750,Generalist,N,N,N,Y,Y,11.16666667,10,95,120
Brachyscome_spathulata,Australian_Alps,Venn,Population_334,-36.455887,148.263612,20,2111,1750,Generalist,N,N,N,Y,Y,15.83333333,15,114,134
Brachyscome_spathulata,Australian_Alps,Venn,Population_335,-36.455887,148.263612,20,2111,1750,Generalist,N,N,N,Y,Y,11.16666667,10,62,80
Brachyscome_spathulata,Australian_Alps,Venn,Population_335,-36.455887,148.263612,20,2111,1750,Generalist,N,N,N,Y,Y,15.83333333,15,103,108
Brachyscome_stolonifera,Australian_Alps,Satyanti,Population_336,-36.455887,148.263612,1730,2136,1750,Strict,N,N,N,Y,Y,20,20,6,19
Brachyscome_stolonifera,Australian_Alps,Satyanti,Population_336,-36.455887,148.263612,1730,2136,1750,Strict,N,N,Warm,Y,Y,20,20,7,50
Brachyscome_stolonifera,Australian_Alps,Satyanti,Population_336,-36.455887,148.263612,1730,2136,1750,Strict,N,Y,N,Y,Y,20,20,11,29
Braya_rosea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,5300,4250,Generalist,N,N,N,Y,Y,12.5,10,121,150
Bromus_sinensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3500,4300,4250,Strict,N,N,N,Y,Y,5,5,101,150
Bromus_sinensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3500,4300,4250,Strict,N,N,N,Y,Y,10,10,98,150
Bromus_sinensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3500,4300,4250,Strict,N,N,N,Y,Y,12.5,10,130,150
Bupleurum_commelynoideum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2700,4300,4250,Generalist,N,N,N,Y,Y,5,5,184,300
Bupleurum_commelynoideum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2700,4300,4250,Generalist,N,N,N,Y,Y,10,10,230,250
Bupleurum_commelynoideum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2700,4300,4250,Generalist,N,N,N,Y,Y,12.5,10,82,150
Bupleurum_commelynoideum,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2700,4300,4250,Generalist,N,N,N,Y,N,15,15,114,150
Bupleurum_commelynoideum,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2700,4300,4250,Generalist,N,N,N,Y,Y,5.416666667,5,73,150
Bupleurum_commelynoideum,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2700,4300,4250,Generalist,N,N,N,Y,Y,10.20833333,10,104,150
Calandrinia_caespitosa,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,1980,3950,2600,Strict,N,N,N,Y,Y,7.5,5,6,135
Calandrinia_caespitosa,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,1980,3950,2600,Strict,N,N,Y,Y,Y,7.5,5,7,165
Calandrinia_caespitosa,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,1980,3950,2600,Strict,N,N,Y,Y,Y,15,15,4,75
Calandrinia_caespitosa,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,1980,3950,2600,Strict,N,N,Y,Y,Y,20,20,15,150
Calceolaria_filicaulis,Southern_Andes,Briceño,Population_479,-39.909752,-72.03853,1400,3100,1500,Strict,N,N,N,Y,Y,16,15,56,120
Calceolaria_filicaulis,Southern_Andes,Briceño,Population_479,-39.909752,-72.03853,1400,3100,1500,Strict,N,N,Warm,Y,Y,16,15,87,120
Calceolaria_filicaulis,Southern_Andes,Briceño,Population_480,-39.909752,-72.03853,1400,3100,1500,Strict,N,N,N,Y,Y,16,15,40,120
Calceolaria_filicaulis,Southern_Andes,Briceño,Population_480,-39.909752,-72.03853,1400,3100,1500,Strict,N,N,Warm,Y,Y,16,15,81,90
Calceolaria_purpurea,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,350,2800,2600,Generalist,N,N,N,Y,Y,7.5,5,1,80
Calceolaria_purpurea,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,350,2800,2600,Generalist,N,N,Y,Y,Y,7.5,5,6,140
Calceolaria_purpurea,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,350,2800,2600,Generalist,N,N,Y,Y,Y,15,15,0,25
Calceolaria_purpurea,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,350,2800,2600,Generalist,N,N,Y,Y,Y,20,20,0,25
Callistemon_pityoides,Australian_Alps,Satyanti,Population_393,-36.455887,148.263612,440,1765,1750,Generalist,N,N,N,Y,Y,20,20,6,250
Callistemon_pityoides,Australian_Alps,Satyanti,Population_393,-36.455887,148.263612,440,1765,1750,Generalist,N,Y,N,Y,Y,20,20,29,375
Callitriche_palustris,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,0,5000,4250,Generalist,N,N,N,Y,Y,12.5,10,2,100
Campanula_alpina,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,6.666666667,5,97,176
Campanula_alpina,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,10.66666667,10,132,141
Campanula_alpina,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,14.66666667,15,165,173
Campanula_alpina,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,18.66666667,20,136,158
Campanula_alpina,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,22.66666667,25,147,169
Campanula_alpina,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,26.66666667,25,96,121
Campanula_aristata,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3500,5000,4250,Strict,N,N,N,Y,Y,5,5,3,100
Campanula_aristata,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3500,5000,4250,Strict,N,N,N,Y,Y,10,10,1,100
Campanula_aristata,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3500,5000,4250,Strict,N,N,N,Y,Y,12.5,10,1,100
Campanula_barbata,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,N,N,0,0,2,60
Campanula_barbata,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,10,10,7,60
Campanula_barbata,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,20,20,24,60
Campanula_barbata,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,10,10,86,120
Campanula_barbata,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,20,20,116,120
Campanula_barbata,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,Y,20,20,59,60
Campanula_barbata,Southern_Alps,Mondoni,Population_48,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,19,21
Campanula_barbata,Southern_Alps,Mondoni,Population_49,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,20,20,6,28
Campanula_barbata,Southern_Alps,Mondoni,Population_49,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,123,126
Campanula_barbata,Southern_Alps,Mondoni,Population_50,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,10,10,37,37
Campanula_barbata,Southern_Alps,Mondoni,Population_50,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,20,20,47,47
Campanula_barbata,Southern_Alps,Mondoni,Population_51,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,42,42
Campanula_cenisia,Southern_Alps,Mondoni,Population_52,45.83269,6.866233,1880,3250,1880,Strict,N,Y,N,Y,N,20,20,0,0
Campanula_cochleariifolia,Southern_Alps,Mondoni,Population_53,45.83269,6.866233,1050,3250,1880,Generalist,N,N,N,Y,N,10,10,0,45
Campanula_cochleariifolia,Southern_Alps,Mondoni,Population_53,45.83269,6.866233,1050,3250,1880,Generalist,N,N,N,Y,N,20,20,0,35
Campanula_cochleariifolia,Southern_Alps,Mondoni,Population_53,45.83269,6.866233,1050,3250,1880,Generalist,N,Y,N,Y,N,20,20,12,12
Campanula_cochleariifolia,Southern_Alps,Mondoni,Population_54,45.83269,6.866233,1050,3250,1880,Generalist,N,Y,N,Y,N,20,20,14,15
Campanula_cochleariifolia,Southern_Alps,Mondoni,Population_55,45.83269,6.866233,1050,3250,1880,Generalist,N,N,N,Y,N,10,10,0,44
Campanula_cochleariifolia,Southern_Alps,Mondoni,Population_55,45.83269,6.866233,1050,3250,1880,Generalist,N,N,N,Y,N,20,20,0,40
Campanula_collina,Caucasus,Rosbakh,Population_530,43.27,41.41,1700,2900,2100,Strict,N,N,Y,Y,Y,6.666666667,5,66,90
Campanula_collina,Caucasus,Rosbakh,Population_530,43.27,41.41,1700,2900,2100,Strict,N,N,Y,Y,Y,10.66666667,10,44,90
Campanula_collina,Caucasus,Rosbakh,Population_530,43.27,41.41,1700,2900,2100,Strict,N,N,Y,Y,Y,14.66666667,15,78,90
Campanula_collina,Caucasus,Rosbakh,Population_530,43.27,41.41,1700,2900,2100,Strict,N,N,Y,Y,Y,18.66666667,20,60,90
Campanula_collina,Caucasus,Rosbakh,Population_530,43.27,41.41,1700,2900,2100,Strict,N,N,Y,Y,Y,22.66666667,25,58,90
Campanula_macrorhiza,Southern_Alps,Mondoni,Population_56,45.83269,6.866233,0,3250,1880,Generalist,N,N,N,Y,N,15,15,37,58
Campanula_scheuchzeri,Southern_Alps,Mondoni,Population_61,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,20,20,0,28
Campanula_scheuchzeri,Southern_Alps,Mondoni,Population_61,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,118,121
Campanula_scheuchzeri,Southern_Alps,Mondoni,Population_62,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,15,30
Campanula_scheuchzeri,Southern_Alps,Mondoni,Population_63,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,7,9
Campanula_thyrsoides,Southern_Alps,Mondoni,Population_64,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,19,19
Campanula_thyrsoides,Southern_Alps,Mondoni,Population_64,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,Y,15,15,44,44
Campanula_thyrsoides,Southern_Alps,Mondoni,Population_65,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,15,15,0,0
Caragana_erinacea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4600,4250,Generalist,N,N,N,Y,Y,5,5,96,150
Caragana_erinacea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4600,4250,Generalist,N,N,N,Y,Y,10,10,106,150
Caragana_jubata,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2400,4700,4250,Generalist,N,N,N,Y,Y,5,5,49,250
Caragana_jubata,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2400,4700,4250,Generalist,N,N,N,Y,Y,10,10,61,150
Cardamine_cordata,Southern_Andes,Briceño,Population_481,-39.909752,-72.03853,700,2900,1500,Generalist,N,N,N,Y,Y,16,15,30,30
Cardamine_cordata,Southern_Andes,Briceño,Population_481,-39.909752,-72.03853,700,2900,1500,Generalist,N,N,Warm,Y,Y,16,15,30,30
Cardamine_robusta,Australian_Alps,Satyanti,Population_337,-36.455887,148.263612,1486,2118,1750,Strict,N,N,N,Y,Y,20,20,72,75
Cardamine_robusta,Australian_Alps,Satyanti,Population_337,-36.455887,148.263612,1486,2118,1750,Strict,N,Y,N,Y,Y,20,20,67,75
Cardamine_tangutorum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1300,4400,4250,Generalist,N,N,N,Y,Y,12.5,10,16,150
Carex_aphylla,Southern_Andes,Briceño,Population_482,-39.909752,-72.03853,700,2700,1500,Generalist,N,N,N,Y,Y,16,15,0,30
Carex_aphylla,Southern_Andes,Briceño,Population_482,-39.909752,-72.03853,700,2700,1500,Generalist,N,N,Warm,Y,Y,16,15,79,90
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,N,N,N,3,5,3,181
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,N,Y,Y,9,10,1,69
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,N,Y,Y,17,15,1,90
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,N,Y,Y,25,25,1,72
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,Warm,Y,Y,9,10,1,69
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,Warm,Y,Y,17,15,1,90
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,Warm,Y,Y,25,25,1,72
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,Y,Y,Y,9,10,1,69
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,Y,Y,Y,17,15,1,92
Carex_asturica,Cantabrian_Mountains,Pascual,Population_453,43.019775,-5.955487,700,2100,1700,Generalist,N,N,Y,Y,Y,25,25,1,92
Carex_atrata,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,6.666666667,5,0,25
Carex_atrata,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,10.66666667,10,0,25
Carex_atrata,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,14.66666667,15,0,25
Carex_atrata,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,18.66666667,20,14,147
Carex_atrata,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,22.66666667,25,35,100
Carex_atrata,Northern_Alps,Rosbakh,Population_300,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,26.66666667,25,74,174
Carex_banksii,Southern_Andes,Briceño,Population_483,-39.909752,-72.03853,0,3000,1500,Generalist,N,N,N,Y,Y,16,15,10,90
Carex_banksii,Southern_Andes,Briceño,Population_483,-39.909752,-72.03853,0,3000,1500,Generalist,N,N,Warm,Y,Y,16,15,114,120
Carex_bicolor,Southern_Alps,Mondoni,Population_67,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,1,50
Carex_blakei,Australian_Alps,Satyanti,Population_338,-36.455887,148.263612,1392,1900,1750,Strict,N,N,N,Y,Y,20,20,44,49
Carex_blakei,Australian_Alps,Satyanti,Population_338,-36.455887,148.263612,1392,1900,1750,Strict,N,N,Warm,Y,Y,20,20,10,75
Carex_blakei,Australian_Alps,Satyanti,Population_338,-36.455887,148.263612,1392,1900,1750,Strict,N,Y,N,Y,Y,20,20,40,46
Carex_capillacea,Australian_Alps,Satyanti,Population_339,-36.455887,148.263612,960,1790,1750,Generalist,N,N,N,Y,Y,20,20,0,69
Carex_capillacea,Australian_Alps,Satyanti,Population_339,-36.455887,148.263612,960,1790,1750,Generalist,N,Y,N,Y,Y,20,20,0,70
Carex_cephalotes,Australian_Alps,Satyanti,Population_340,-36.455887,148.263612,1121,2122,1750,Generalist,N,N,N,Y,Y,20,20,53,56
Carex_cephalotes,Australian_Alps,Satyanti,Population_340,-36.455887,148.263612,1121,2122,1750,Generalist,N,Y,N,Y,Y,20,20,43,51
Carex_curvula,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1880,3250,1880,Strict,N,N,N,N,N,0,0,0,60
Carex_curvula,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1880,3250,1880,Strict,N,N,N,Y,Y,10,10,0,60
Carex_curvula,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1880,3250,1880,Strict,N,N,N,Y,Y,20,20,0,60
Carex_curvula,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1880,3250,1880,Strict,N,N,Y,Y,Y,10,10,0,60
Carex_curvula,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1880,3250,1880,Strict,N,N,Y,Y,Y,20,20,0,60
Carex_curvula,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1880,3250,1880,Strict,N,Y,N,Y,Y,20,20,0,60
Carex_echinata,Australian_Alps,Satyanti,Population_341,-36.455887,148.263612,600,2100,1750,Generalist,N,N,N,Y,Y,20,20,6,71
Carex_echinata,Australian_Alps,Satyanti,Population_341,-36.455887,148.263612,600,2100,1750,Generalist,N,Y,N,Y,Y,20,20,12,47
Carex_echinata,Australian_Alps,Satyanti,Population_342,-36.455887,148.263612,600,2100,1750,Generalist,N,N,N,Y,Y,20,20,24,68
Carex_echinata,Australian_Alps,Satyanti,Population_342,-36.455887,148.263612,600,2100,1750,Generalist,N,Y,N,Y,Y,20,20,49,74
Carex_enervis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,4500,4250,Generalist,N,N,N,Y,Y,12.5,10,8,150
Carex_enervis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2500,4500,4250,Generalist,N,N,N,Y,N,15,15,1,150
Carex_enervis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2500,4500,4250,Generalist,N,N,N,Y,Y,5.416666667,5,0,150
Carex_enervis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2500,4500,4250,Generalist,N,N,N,Y,Y,10.20833333,10,0,150
Carex_firma,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,N,N,0,0,0,60
Carex_firma,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,10,10,1,60
Carex_firma,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,20,20,30,60
Carex_firma,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,10,10,50,120
Carex_firma,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,20,20,55,120
Carex_firma,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,Y,20,20,47,60
Carex_firma,Northern_Alps,Rosbakh,Population_301,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,6.666666667,5,0,25
Carex_firma,Northern_Alps,Rosbakh,Population_301,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,10.66666667,10,14,140
Carex_firma,Northern_Alps,Rosbakh,Population_301,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,14.66666667,15,94,140
Carex_firma,Northern_Alps,Rosbakh,Population_301,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,18.66666667,20,115,161
Carex_firma,Northern_Alps,Rosbakh,Population_301,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,22.66666667,25,106,129
Carex_firma,Northern_Alps,Rosbakh,Population_301,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,Y,Y,Y,26.66666667,25,96,182
Carex_foetida,Southern_Alps,Mondoni,Population_68,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,25,25,1,29
Carex_foetida,Apennines,Mondoni,Population_69,42.46904,13.565342,1390,3250,1750,Strict,N,Y,N,Y,Y,15,15,1,27
Carex_foetida,Apennines,Mondoni,Population_70,42.46904,13.565342,1390,3250,1750,Strict,N,Y,N,Y,Y,15,15,2,29
Carex_gaudichaudiana,Australian_Alps,Satyanti,Population_343,-36.455887,148.263612,30,2122,1750,Generalist,N,N,N,Y,Y,20,20,0,53
Carex_gaudichaudiana,Australian_Alps,Satyanti,Population_343,-36.455887,148.263612,30,2122,1750,Generalist,N,Y,N,Y,Y,20,20,0,35
Carex_hebes,Australian_Alps,Satyanti,Population_344,-36.455887,148.263612,1565,2204,1750,Strict,N,N,N,Y,Y,20,20,55,59
Carex_hebes,Australian_Alps,Satyanti,Population_344,-36.455887,148.263612,1565,2204,1750,Strict,N,N,Warm,Y,Y,20,20,23,75
Carex_hebes,Australian_Alps,Satyanti,Population_344,-36.455887,148.263612,1565,2204,1750,Strict,N,Y,N,Y,Y,20,20,37,48
Carex_hypandra,Australian_Alps,Satyanti,Population_345,-36.455887,148.263612,1840,2160,1750,Strict,N,N,N,Y,Y,20,20,3,42
Carex_hypandra,Australian_Alps,Satyanti,Population_345,-36.455887,148.263612,1840,2160,1750,Strict,N,N,Warm,Y,Y,20,20,2,50
Carex_hypandra,Australian_Alps,Satyanti,Population_345,-36.455887,148.263612,1840,2160,1750,Strict,N,Y,N,Y,Y,20,20,1,31
Carex_kansuensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3400,4600,4250,Strict,N,N,N,Y,N,15,15,0,150
Carex_kansuensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3400,4600,4250,Strict,N,N,N,Y,Y,5.416666667,5,7,150
Carex_kansuensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3400,4600,4250,Strict,N,N,N,Y,Y,10.20833333,10,0,150
Carex_przewalskii,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4500,4250,Generalist,N,N,N,Y,Y,12.5,10,37,100
Carex_scabrirostris,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,4600,4250,Strict,N,N,N,Y,N,15,15,0,150
Carex_scabrirostris,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,4600,4250,Strict,N,N,N,Y,Y,5.416666667,5,0,150
Carex_scabrirostris,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,4600,4250,Strict,N,N,N,Y,Y,10.20833333,10,1,150
Carex_sempervirens,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,N,N,0,0,0,60
Carex_sempervirens,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,10,10,1,60
Carex_sempervirens,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,20,20,1,60
Carex_sempervirens,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,10,10,22,120
Carex_sempervirens,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,20,20,20,120
Carex_sempervirens,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,Y,20,20,14,60
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,N,N,N,3,5,3,240
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,N,Y,Y,9,10,1,88
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,N,Y,Y,17,15,70,82
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,N,Y,Y,25,25,71,74
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,Warm,Y,Y,9,10,62,88
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,Warm,Y,Y,17,15,76,82
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,Warm,Y,Y,25,25,51,52
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,Y,Y,Y,9,10,42,84
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,Y,Y,Y,17,15,73,82
Carex_sempervirens,Cantabrian_Mountains,Pascual,Population_454,43.019775,-5.955487,500,2700,1700,Generalist,N,N,Y,Y,Y,25,25,88,95
